loc_id	plz	lon	lat	name
20361	25746	9.06463	54.1871	Lohe-Rickelshof
20498	25774	9.0237369667053	54.3329120891624	Lunden, Holstein
20675	25709	9.00880578749451	53.9511274906169	Marne, Holstein
20676	25709	8.99369891577038	53.9476074804811	Marnerdeich
20799	25704	9.06927	54.09195	Meldorf (Holstein)
21411	25792	8.99007	54.23605	Neuenkirchen, Dithmarschen
21438	25724	9.01639107458863	53.9074307117022	Neufeld, Dithmarschen
21439	25724	8.96890994005474	53.906748117309	Neufelderkoog
21743	25704	9.10317	54.08771	Nindorf bei Meldorf
21775	25764	8.90007	54.21813	Norddeich, Dithmarschen
21782	25779	9.14641	54.24454	Norderheistedt
21787	25746	9.03232	54.19859	Norderwöhrden
21791	25785	9.1822	54.17271	Nordhastedt
22057	25785	9.1905	54.13983	Odderade
22094	25761	8.89858	54.15919	Oesterdeichstrich
22112	25767	9.35692198718146	54.1689040710944	Offenbüttel
22224	25767	9.35273103559569	54.1873273556041	Osterrade, Dithmarschen
22243	25746	9.137088806873	54.214810444152	Ostrohe
22293	25794	9.28990364218298	54.2677223292008	Pahlen
22711	25712	9.21656902723583	54.0116409355575	Quickborn, Dithmarschen
22778	25715	9.08320154838833	53.949558518314	Ramhusen
22901	25776	9.03695	54.30274	Rehm-Flehde-Bargen
22959	25764	8.91534	54.17742	Reinsbüttel
23525	25776	9.08330614671705	54.3500100864308	Sankt Annen, Dithmarschen
23547	25693	9.11705572002205	53.9876896001851	Sankt Michaelisdonn
23565	25785	9.18423024160855	54.1175713056604	Sarzbüttel
23608	25725	9.2937088343792	54.0798540473944	Schafstedt, Dithmarschen
23613	25782	9.25704658175055	54.2462679464539	Schalkholz
23755	25776	9.09705683732573	54.3168789312225	Schlichting, Dithmarschen
23786	25724	9.04012996547493	53.9262482259261	Schmedeswurth
23962	25782	9.2518283441122	54.185915602344	Schrum, Dithmarschen
23967	25764	8.92995	54.24205	Schülp, Dithmarschen
24587	25795	9.06222	54.25338	Stelle-Wittenwurth
24694	25792	8.96816	54.26368	Strübbel
24727	25764	8.90874	54.20061	Süderdeich, Dithmarschen
24733	25727	9.20955	54.05037	Süderhastedt, Holstein
24734	25779	9.14855	54.23626	Süderheistedt
26342	25797	8.9963	54.16622	Wöhrden, Dithmarschen
24875	25782	9.28276427233771	54.2199780527459	Tellingstedt
24988	25794	9.36597511315886	54.2687005383462	Tielenhemme
25079	25693	9.03024870746407	54.0002542606926	Trennewurth
25471	25693	9.07000172727379	53.9693549681431	Volsemenhusen
25614	25788	9.26941821034433	54.286615332734	Wallen, Holstein
25721	25761	8.92057	54.13887	Warwerort
25757	25795	9.08817	54.24119	Weddingstedt
25913	25782	9.24593620145873	54.197477375836	Welmbüttel
25946	25767	9.32349696899013	54.138877232781	Wennbüttel
26008	25764	8.92084	54.2119	Wesselburen
26009	25764	8.93801	54.17562	Wesselburener Deichhausen
26010	25764	8.87695	54.23974	Wesselburenerkoog
26012	25746	9.07566	54.20767	Wesseln, Dithmarschen
26024	25782	9.2604295178707	54.2201936824486	Westerborstel
26026	25761	8.86023	54.16132	Westerdeichstrich
26109	25779	9.11235	54.26782	Wiemerstedt
26221	25729	9.11905	54.0453	Windbergen
26414	25704	9.10363	54.07715	Wolmersdorf
26454	25799	9.37984816873626	54.2127447881436	Wrohm, Dithmarschen
21783	25704	8.99435	54.13136	Nordermeldorf
24886	25767	9.24357700678635	54.1089794349486	Tensbüttel-Röst
24728	25782	9.34410840416507	54.2193617376415	Süderdorf
22095	25764	8.98353	54.21255	Oesterwurth
13475	23909	10.69432	53.68057	Albsfelde
13623	23881	10.65775	53.62249	Alt Mölln
13824	21521	10.31357	53.52818	Aumühle bei Hamburg
14022	23909	10.78621	53.71405	Bäk bei Ratzeburg
14023	23881	10.62172	53.61672	Bälau
14141	21483	10.5836433227539	53.4174161542424	Basedow, Kreis Herzogtum Lauenburg
14145	21493	10.47128	53.57803	Basthorst, Kreis Herzogtum Lauenburg
14211	23919	10.66799	53.69922	Behlendorf
14352	23919	10.64776	53.73066	Berkenthin
14408	23899	10.74237	53.53021	Besenthal
14604	23847	10.60245	53.76881	Bliestorf
14700	21039	10.28125	53.46926	Börnsen
14809	23881	10.56475	53.61371	Borstorf
14918	23881	10.63049	53.60683	Breitenfelde, Kreis Herzogtum Lauenburg
14996	21514	10.66704	53.48024	Bröthen, Kreis Herzogtum Lauenburg
15052	23883	10.74933	53.61715	Brunsmark
15053	21524	10.4219	53.49403	Brunstorf, Kreis Herzogtum Lauenburg
15091	23911	10.7453	53.73093	Buchholz bei Ratzeburg
15096	21481	10.56469	53.38633	Buchhorst, Kreis Herzogtum Lauenburg
15106	21514	10.6135400000001	53.48324	Büchen, Lauenburg
15394	22946	10.44471	53.58782	Dahmker
15405	21483	10.61192	53.43459	Dalldorf, Kreis Herzogtum Lauenburg
15449	21521	10.37336	53.49119	Dassendorf
15858	23847	10.58349	53.73666	Düchelsdorf
15895	23898	10.56852	53.69265	Duvensee
16061	23911	10.73405	53.71399	Einhaus bei Ratzeburg
16138	21493	10.53587	53.54535	Elmenhorst, Kreis Herzogtum Lauenburg
16321	21039	10.30924	53.46655	Escheburg
16521	21514	10.64661	53.49452	Fitzen
16624	23909	10.72476	53.67272	Fredeburg bei Ratzeburg
16771	21493	10.5261449996948	53.5747021129107	Fuhlenhagen
16875	21502	10.3741	53.43018	Geesthacht
17029	23909	10.71397	53.68851	Giesensdorf bei Ratzeburg
17140	23919	10.63191	53.72207	Göldenitz bei Berkenthin
17175	21514	10.70292	53.53398	Göttin, Kreis Herzogtum Lauenburg
17252	21493	10.51962	53.51368	Grabau bei Schwarzenbek
17293	23883	10.68256	53.57143	Grambek
17375	23847	10.5483	53.77624	Grinau
17419	23847	10.45287	53.75279	Groß Boden
17431	23911	10.69239	53.74321	Groß Disnack
17470	23627	10.75594	53.7953	Groß Grönau
17546	21493	10.56164	53.52224	Groß Pampau
17571	23627	10.73518	53.76933	Groß Sarau
17574	23860	10.56518	53.79517	Groß Schenkenberg
17613	21493	10.49472	53.5287	Grove
17649	23899	10.77045	53.55562	Gudow, Kreis Herzogtum Lauenburg
17659	21483	10.49079	53.44164	Gülzow, Kreis Herzogtum Lauenburg
17672	21514	10.6808	53.53825	Güster
17844	22929	10.44776	53.59609	Hamfelde (Herzogtum Lauenburg)
17861	21502	10.42135	53.45298	Hamwarde
17901	23911	10.7261	53.70014	Harmsdorf bei Ratzeburg
18005	21493	10.47288	53.53996	Havekost bei Schwarzenbek
18515	21526	10.3663	53.47574	Hohenhorn
18584	23883	10.8196399999999	53.59185	Hollenbek, Kreis Herzogtum Lauenburg
18667	21514	10.64644	53.56041	Hornbek
18680	23883	10.76604	53.63351	Horst, Kreis Herzogtum Lauenburg
18996	21483	10.5067940810394	53.4164966852724	Juliusburg
19073	21514	10.56789	53.54939	Kankelau
19129	22929	10.41496	53.56703	Kasseburg bei Trittau
19139	23847	10.57107	53.74952	Kastorf, Holstein
19343	23911	10.91819	53.66417	Kittlitz bei Ratzeburg
19408	21514	10.57483	53.51095	Klein Pampau
19431	23883	10.87314	53.57694	Klein Zecher
19433	23628	10.6637504928589	53.7644935161454	Klempau
19454	23898	10.55107	53.71622	Klinkrade, Kreis Herzogtum Lauenburg
19493	23881	10.52462	53.63899	Koberg, Kreis Herzogtum Lauenburg
19564	22929	10.50814	53.60972	Köthel (Herzogtum Lauenburg)
19590	21527	10.46009	53.46375	Kollow, Kreis Herzogtum Lauenburg
19703	21529	10.3156	53.48588	Kröppelshagen-Fahrendorf
19735	21483	10.5268	53.40272	Krüzen
19740	21483	10.48076	53.41916	Krukow, Kreis Herzogtum Lauenburg
19748	23628	10.64071	53.78038	Krummesse
19761	22958	10.40043	53.58706	Kuddewörde
19772	23898	10.61373	53.68184	Kühsen
19803	23911	10.69562	53.71027	Kulpin bei Ratzeburg
19838	23898	10.52624	53.70939	Labenz
19934	21514	10.74112	53.50169	Langenlehsten
19973	23881	10.66792	53.66918	Lankau
19977	21483	10.6048541474628	53.3872275808749	Lanze, Kreis Herzogtum Lauenburg
20007	21481	10.54703	53.37582	Lauenburg / Elbe
20078	23883	10.75208	53.59474	Lehmrade, Holstein
20251	22959	10.47187	53.64476	Linau
